College Code,College Name,Branch Name,Phase,OC Boys,OC Girls,BC-A Boys,BC-A Girls,BC-B Boys,BC-B Girls,BC-C Boys,BC-C Girls,BC-D Boys,BC-D Girls,BC-E Boys,BC-E Girls,SC Boys,SC Girls,ST Boys,ST Girls,EWS Boys,EWS Girls
"KTKM","KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",81170,95838,161646,161646,148157,148157,81170,95838,133540,133540,143313,143313,176936,177894,180325,180325,149529,150778
"KTKM","KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",99052,115151,99052,115151,180048,180048,136845,136845,161510,161510,99052,115151,149760,176837,99052,115151,99052,115151
"KTKM","KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE (AUTONOMOUS)","INFORMATION TECHNOLOGY","Phase 3",104132,108334,139296,157038,155291,155291,104132,108334,118059,141402,108736,108736,170171,179772,133103,144635,134840,134840
"KTKM","KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 3",104706,104706,172039,172039,175339,175339,104706,104706,126633,157428,104706,104706,178363,178363,104706,104706,104706,104706
"KUCE","K U COLLEGE OF ENGG  KOTHAGUDEM","COMPUTER SCIENCE AND ENGINEERING","Phase 3",10026,35512,71791,154867,66936,66936,10026,35512,60555,95559,97594,97594,134032,166607,138167,138167,106855,106855
"KUCE","K U COLLEGE OF ENGG  KOTHAGUDEM","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",49442,49442,178750,178750,163972,163972,49442,49442,129283,163120,88814,132595,166412,166412,178026,178026,80051,80051
"KUCE","K U COLLEGE OF ENGG  KOTHAGUDEM","MINING ENGINEERING","Phase 3",77447,77447,145161,152970,153951,153951,77447,122640,77447,113663,157722,157722,154445,154445,124079,124079,136843,136843
"KUCESF","K U COLLEGE OF ENGG  KOTHAGUDEM - SELF FINANCE","COMPUTER SCIENCE AND ENGINEERING","Phase 3",111734,111734,149017,177658,150066,150066,111734,111734,121347,125618,111734,111734,172244,172244,180257,180257,111734,111734
"KUCESF","K U COLLEGE OF ENGG  KOTHAGUDEM - SELF FINANCE","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",112609,112609,112609,112609,112609,157848,112609,112609,151232,151232,112609,144080,173590,173590,178796,180371,112609,112609
"KUCESF","K U COLLEGE OF ENGG  KOTHAGUDEM - SELF FINANCE","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",177662,177662,177662,177662,177662,177662,177662,177662,177662,177662,177662,177662,177662,177662,177662,177662,177662,177662
"KUCESF","K U COLLEGE OF ENGG  KOTHAGUDEM - SELF FINANCE","INFORMATION TECHNOLOGY","Phase 3",110185,110185,110185,110185,134584,134584,110185,110185,161724,161724,110185,110185,167843,167843,168607,168607,110185,164648
"KUCESF","K U COLLEGE OF ENGG  KOTHAGUDEM - SELF FINANCE","MINING ENGINEERING","Phase 3",79856,79856,177417,177417,163465,163465,79856,79856,79856,79856,79856,159412,177606,177606,177070,177070,79856,79856
"KUEWSF","UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",,55625,,163498,,134307,,63024,,100807,,141855,,168562,,173220,,124048
"KUEWSF","UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS","COMPUTER SCIENCE AND ENGINEERING","Phase 3",,38028,,87740,,78599,,46739,,88286,,134170,,119859,,172190,,90884
"KUEWSF","UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",,50779,,140307,,128462,,50779,,118635,,129069,,169327,,170997,,110602
"KUEWSF","UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",,52295,,164274,,144034,,94107,,118279,,157545,,179444,,178283,,151260
"KUEWSF","UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",,91506,,155061,,99286,,91506,,163761,,91506,,180412,,178481,,91506
"KUEWSF","UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS","INFORMATION TECHNOLOGY","Phase 3",,62439,,161630,,155096,,62439,,124752,,159414,,177756,,180020,,163340
"KUWL","KU COLLEGE OF ENGINEERING  AND TECHNOLOGY","CIVIL ENGINEERING","Phase 3",58821,58821,163181,163181,154735,154735,58821,58821,112448,120934,156289,158058,166361,176569,160247,165763,58821,124197
"KUWL","KU COLLEGE OF ENGINEERING  AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",27578,27578,86160,129780,55847,55847,144780,144780,45155,50268,85926,100996,69516,70351,82929,84024,51808,59368
"KUWL","KU COLLEGE OF ENGINEERING  AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 3",27695,27695,27695,35745,29009,29009,27695,27695,28998,28998,70514,70514,48659,48767,62498,62498,39872,39872
"KUWL","KU COLLEGE OF ENGINEERING  AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",32378,32378,109944,121505,48493,57664,32378,37280,42215,42215,106102,106102,77393,77393,102763,102763,54264,64657
"KUWL","KU COLLEGE OF ENGINEERING  AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",38822,38822,121686,155812,86552,86552,77180,77180,73228,73228,130164,156045,109890,126854,155589,155589,109511,127405
"KUWL","KU COLLEGE OF ENGINEERING  AND TECHNOLOGY","INFORMATION TECHNOLOGY","Phase 3",36255,36255,98813,98813,68860,76787,36255,36255,64209,70019,104603,139216,93416,93416,120367,120367,72986,72986
"KUWL","KU COLLEGE OF ENGINEERING  AND TECHNOLOGY","MECHANICAL ENGINEERING","Phase 3",60466,60466,137424,137424,154312,154312,147008,147008,131577,147721,146753,146753,172859,180165,167812,173093,104866,164666
"MDRK","MADHIRA INSTITUTE OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",86416,86416,166583,166583,175033,176783,86416,86416,175728,175728,157624,173884,177311,177311,156292,166335,86416,101616
"MDRK","MADHIRA INSTITUTE OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING","Phase 3",78490,110149,128858,128858,148226,148226,78490,110149,99082,110149,139435,149238,166657,166657,108718,110149,79896,133840
"MDRK","MADHIRA INSTITUTE OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",93351,140601,127708,140601,172341,175887,93351,164414,172402,172402,107471,140601,170605,170605,165625,165625,147945,147945
"MDRK","MADHIRA INSTITUTE OF TECHNOLOGY AND SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",89836,109866,153798,153798,167503,167503,89836,109866,171515,175005,173569,178112,174222,174222,178136,178136,89836,109866
"MDRK","MADHIRA INSTITUTE OF TECHNOLOGY AND SCI","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",122901,122901,171303,173984,179429,179429,122901,122901,179766,179766,122901,122901,178884,178884,178717,178717,122901,122901
"MECS","MATRUSRI ENGINEERING COLLEGE ( AUTONOMOUS)","CIVIL ENGINEERING","Phase 3",63472,63472,163366,164629,157894,161736,63472,63472,114385,118888,122366,122366,165028,177271,175662,175910,88372,152083
"MECS","MATRUSRI ENGINEERING COLLEGE ( AUTONOMOUS)","COMPUTER ENGINEERING","Phase 3",29019,39356,82802,120793,53626,54093,107489,107489,51270,65685,56951,75164,138061,138061,148337,178404,33112,41189
"MECS","MATRUSRI ENGINEERING COLLEGE ( AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",19161,23004,58661,58661,34493,38496,19161,23004,34758,34758,48640,48640,80117,80117,100760,100760,23331,23331
"MECS","MATRUSRI ENGINEERING COLLEGE ( AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 3",22061,22061,53277,53277,32660,32660,43968,70070,32873,32873,55928,55928,78896,78896,86332,113291,23142,23142
"MECS","MATRUSRI ENGINEERING COLLEGE ( AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",30093,30093,104927,104927,47745,65607,72794,72794,44965,63891,44742,90032,91144,98125,140072,165350,33956,33956
"MECS","MATRUSRI ENGINEERING COLLEGE ( AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",12338,12338,109422,125695,116206,120620,12338,12338,91208,100704,105363,155027,162464,162464,170916,172909,77722,89150
"MECS","MATRUSRI ENGINEERING COLLEGE ( AUTONOMOUS)","INFORMATION TECHNOLOGY","Phase 3",26133,26641,80893,80893,42351,45066,68245,68245,45614,45614,71118,71118,97435,110194,134248,149662,28332,28332
"MECS","MATRUSRI ENGINEERING COLLEGE ( AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 3",103821,103821,156341,162732,159929,159929,131027,131027,125582,133113,139717,145174,172624,176359,176396,176396,115608,116767
"METH","METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS)","CIVIL ENGINEERING","Phase 3",103806,103806,163764,163764,158688,158688,103806,163120,145117,145117,103806,118495,170941,179328,175351,176890,137852,137852
"METH","METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE)","Phase 3",75966,80432,152656,160901,126790,126790,89308,89308,109084,109084,91588,128789,170486,176265,180377,180377,88631,94797
"METH","METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 3",38219,40237,80663,136982,85628,90433,38219,40237,66301,82612,63104,71874,113390,132938,144534,173346,56435,60815
"METH","METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",46452,46452,109339,123203,88357,95512,80927,80927,76944,89012,64788,72293,137917,145425,170721,177503,59087,61125
"METH","METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",63003,63003,146453,164712,122606,122606,63003,100554,104547,106306,143858,143858,169090,171953,170375,179424,75890,76539
"METH","METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",81007,81007,161270,161270,159761,159761,90421,90421,124973,142337,81007,134674,173384,175321,180249,180249,116696,116696
"METH","METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 3",69337,69337,102915,102915,159334,159806,69337,69337,142573,147358,142846,142846,176683,176683,167883,179030,140154,140154
"MGHA","MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE","Phase 3",,104082,,162890,,121433,,104082,,110275,,112254,,173766,,177596,,104082
"MGHA","MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","Phase 3",,92045,,138379,,121677,,114322,,122545,,158777,,174191,,172081,,102449
"MGHA","MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN","CIVIL ENGINEERING","Phase 3",,133750,,178536,,180052,,133750,,159764,,163288,,176876,,179692,,164488
"MGHA","MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING","Phase 3",,52575,,162578,,105541,,133519,,98701,,139770,,169120,,179060,,85208
"MGHA","MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",,68945,,110111,,106659,,68945,,102065,,160685,,174469,,177633,,87517
"MGHA","MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",,23554,,116162,,140942,,135513,,115939,,121742,,176997,,179590,,129775
"MGIT","MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","CIVIL ENGINEERING","Phase 3",40641,40641,84072,147915,107416,107416,70368,70368,65004,79603,68205,73545,107376,155258,94125,148505,67729,69487
"MGIT","MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND BUSINESS SYSTEM","Phase 3",11726,13303,35956,35956,18039,20063,11726,13303,17665,17665,19909,19909,42619,49469,50357,56191,14049,14049
"MGIT","MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",10686,10686,29892,29892,14524,16376,46638,46638,14979,14979,14356,19913,38497,38497,40333,47271,11254,12100
"MGIT","MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 3",9307,11272,24987,24987,13674,16270,27380,29905,13115,14680,19803,20320,38104,38491,38695,54771,10246,11810
"MGIT","MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",10011,10011,25435,25435,11159,14502,10011,52800,12331,12331,13009,13009,36732,36732,38959,38959,10365,11731
"MGIT","MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",14773,17580,42889,42889,22430,22841,61900,107837,20935,22853,35484,49471,61505,61809,58668,79295,16936,17580
"MGIT","MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",22716,26129,74497,117209,44487,44487,22716,26129,37378,41442,91461,100953,83094,130298,64301,65243,30648,32651
"MGIT","MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","INFORMATION TECHNOLOGY","Phase 3",10602,13130,39509,39509,15742,18739,10602,84999,17044,17203,25496,25496,44615,54191,43382,47331,11847,13600
"MGIT","MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","MECHANICAL (MECHTRONICS) ENGINEERING","Phase 3",43591,57449,104279,160326,66143,114880,43591,57449,73730,82037,61066,61066,149140,166722,165900,165900,67624,143440
"MGIT","MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 3",35597,51825,118079,118079,61407,75874,35597,51825,68451,99490,91034,101194,118501,169775,126123,172903,55508,94751
"MGIT","MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","METALLURGY AND MATERIAL ENGINEERING","Phase 3",59605,59605,164400,164400,158287,158287,121480,121480,119991,132476,60791,60791,156857,176026,122078,177273,136545,136545
"MGUNSF","MGU COLLEGE OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 3",74259,74259,140315,160013,114970,114970,96374,96374,136439,136439,150518,150518,151967,151967,177583,177752,152680,152680
"MGUNSF","MGU COLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",81124,81124,153590,153590,151917,151917,153144,153144,140187,152297,155921,155921,171909,172265,179433,179825,137445,137445
"MGUNSF","MGU COLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",125773,125773,125773,125773,153948,153948,125773,125773,159948,173874,125773,125773,179986,179986,180126,180126,125773,125773
"MHVR","MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY","AERONAUTICAL ENGINEERING","Phase 3",56807,72497,147293,147293,122744,131642,56807,72497,113648,149289,139524,139524,168722,178509,176266,176266,123260,138770
"MHVR","MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY","CIVIL ENGINEERING","Phase 3",114267,114267,129215,152268,164731,164731,114267,125574,114267,126330,156683,156683,172134,172134,175977,177448,128762,136038
"MHVR","MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 3",31483,31483,133435,133435,75080,75080,77785,77785,77072,83644,78782,144692,129004,156542,151583,171639,58860,58860
"MHVR","MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",44874,44874,91749,155355,83742,87990,44874,44874,82391,88600,44874,103766,146729,159363,159958,171276,44874,59735
"MHVR","MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",57187,73763,146316,146316,121070,121070,103278,103278,98551,110901,147056,147056,169147,172944,170216,180017,78317,78317
"MHVR","MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",95870,95870,118092,118092,157962,158559,95870,95870,111678,111678,95870,112398,173365,173521,170225,175413,127019,127019
"MHVR","MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY","INFORMATION TECHNOLOGY","Phase 3",65175,65175,160474,160474,90710,90710,65175,65175,94211,94211,143253,143253,166101,168495,159472,180037,65691,65691
"MHVR","MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY","MECHANICAL ENGINEERING","Phase 3",104771,104771,139245,152039,155927,155927,104771,104771,119561,150861,104771,157781,177878,179158,176640,176640,138602,161294
"MINA","MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",,100782,,159755,,179460,,179689,,116023,,180202,,178100,,179206,,100782
"MINA","MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING","Phase 3",,116311,,171285,,175428,,173033,,166611,,137460,,171340,,170278,,116311
"MINA","MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",,103831,,154628,,152308,,103831,,163175,,141088,,174684,,179733,,103831
"MINA","MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",,97170,,166683,,166793,,97170,,172687,,97170,,160281,,166266,,97170
"MINA","MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",,133600,,176826,,133600,,133600,,133600,,133600,,175535,,179931,,133600
"MLID","M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","AERONAUTICAL ENGINEERING","Phase 3",46400,46400,138050,150117,75295,75295,46400,46400,70846,70846,76511,92442,111154,116580,171982,178996,65333,65333
"MLID","M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",24461,24461,58044,77300,39719,41909,143862,143862,39398,39552,86221,86221,89641,89641,108286,150491,26254,26254
"MLID","M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 3",21306,22370,50603,58433,36023,36023,66657,154328,34008,35352,63768,72128,78585,80373,98284,126908,22518,25577
"MLID","M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",22151,22151,62250,62250,37410,38238,124923,124923,36276,37650,67627,67627,84296,84296,103123,134155,23307,24703
"MLID","M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",30123,31323,71614,81448,47472,62710,40442,40442,47061,52667,56634,95221,109342,110677,116673,169207,36655,36655
"MLID","M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",55864,55864,162464,163563,89667,117554,55864,55864,72592,72592,133759,133759,132318,157906,144267,144267,55864,74671
"MLID","M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 3",37661,37661,122579,122579,70148,142127,37661,37661,111951,112569,79209,79209,123960,178797,170138,171483,101557,101557
"MLRD","MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS)","AERONAUTICAL ENGINEERING","Phase 3",57821,57821,89152,127509,102522,102522,57821,133552,87549,101659,130007,150769,157500,157500,174246,174246,80313,88827
"MLRD","MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 3",37229,37229,81683,96038,53426,66124,37229,37229,51754,51754,37229,89161,90588,107666,103873,142736,39720,39720
"MLRD","MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",35499,36233,81711,89954,56497,70094,97295,97295,52791,55289,92288,103352,114398,118824,119690,170072,40555,41315
"MLRD","MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 3",31097,31097,65224,68980,46193,59347,158295,158295,48251,48435,76762,86525,84996,86345,98485,123954,33882,33882
"MLRD","MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",34393,34398,82713,84538,49882,61347,159788,159788,52372,52372,81576,100341,102136,108426,136572,161576,36095,37788
"MLRD","MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",40940,40940,108431,133827,67438,73318,109443,109443,62169,70439,104743,106560,128921,131225,120063,173472,45090,47607
"MLRD","MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",85803,85803,124148,124148,99051,99051,101450,101450,94439,118694,147460,147460,119788,160364,135294,135294,85803,85803
"MLRD","MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 3",58342,58342,119744,119744,108446,122239,58342,58342,81651,156519,152942,152942,156754,166042,171410,171840,108247,113954
"MLRS","MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS)","CIVIL ENGINEERING","Phase 3",66841,66841,146204,146204,134331,160074,66841,66841,97536,134255,134388,134388,167875,172852,66841,166183,89497,111800
"MLRS","MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",36813,36813,86470,104036,63153,67495,132557,132557,56200,57862,95134,114913,121649,121649,148618,168548,39381,40093
"MLRS","MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 3",29302,29302,87926,87926,54009,58576,70101,124168,52027,53776,79571,79758,104402,104402,124554,143887,36494,36494
"MLRS","MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",31191,32332,82888,100576,60057,65142,65172,65172,54018,54018,80298,98608,118010,118010,148283,168255,35899,37931
"MLRS","MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",38423,40225,92343,130050,73147,73147,38423,91371,64589,67279,88765,152463,128927,148942,144339,175410,43139,45834
"MLRS","MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",51653,58394,149910,149910,106454,106454,51653,58394,95330,101249,107443,107443,165518,165518,164150,164150,77891,77891
"MLRS","MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 3",94214,94214,94214,146630,132300,135101,94214,94214,113369,150808,156525,156525,157634,166702,169624,170686,94214,111330
"MNRT","MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",117447,117447,143376,163624,142631,161806,117447,117447,124687,124687,154784,154784,174638,175261,178478,178478,123507,138782
"MNRT","MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 3",49349,61242,163833,163833,132354,132354,74432,74432,120455,122695,124547,124547,170356,174192,179599,179599,125093,125093
"MNRT","MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",60837,60837,135280,150461,147557,162537,60837,60837,135763,135763,125634,151685,173608,175596,174962,176546,113347,115453
"MNRT","MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",121433,121433,137622,137622,134569,154319,138032,138032,136168,136168,154929,154929,174746,178054,173780,174907,136715,146422
"MNRT","MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY","MECHANICAL ENGINEERING","Phase 3",148426,148426,158343,158343,176687,176687,148426,148426,148426,148426,148426,160573,148426,148426,148426,148426,148426,148426
"MOTK","MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY  (AUTONOMOUS)","CIVIL ENGINEERING","Phase 3",121149,121149,143216,143216,121149,121149,121149,121149,121149,121149,121149,121149,121149,176117,121149,121149,121149,121149
"MOTK","MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 3",109472,109472,162156,174588,163966,163966,179684,179684,134470,148199,162432,162432,176510,177777,180073,180073,154506,154683
"MOTK","MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",104961,104961,145681,158724,143940,143940,104961,104961,151706,151706,156905,156905,179378,180246,176288,176288,104961,104961
"MOTK","MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY  (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",91030,91030,148731,148731,139412,139412,91030,144376,116642,160362,113064,144329,143196,147239,158632,159932,159533,159533
"MOTK","MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY  (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",119333,119333,163118,178239,119333,141136,119333,119333,130005,130005,119333,119333,178146,178146,159598,171928,119333,119333
