College Code,College Name,Branch Name,Phase,OC Boys,OC Girls,BC-A Boys,BC-A Girls,BC-B Boys,BC-B Girls,BC-C Boys,BC-C Girls,BC-D Boys,BC-D Girls,BC-E Boys,BC-E Girls,SC Boys,SC Girls,ST Boys,ST Girls,EWS Boys,EWS Girls
"GLOB","GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",68905,80855,158847,158847,121281,121281,79927,88713,108554,108554,131738,131738,165636,165636,174986,176373,92246,101918
"GLOB","GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",47045,47045,126114,156232,107397,118016,47045,47045,108511,108511,104323,104323,167323,169095,176481,176481,84662,110051
"GLOB","GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",81092,81092,146015,146015,113699,124163,81092,81092,104106,104106,155464,155464,127695,170441,103339,103339,81092,116681
"GLOB","GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 2",126729,126729,149773,149773,160228,160228,126729,126729,134423,134423,157647,157647,179535,179535,138406,138406,126950,126950
"GLWC","GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","Phase 2",,23429,,68334,,43941,,107379,,35984,,65629,,102319,,140926,,27485
"GLWC","GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",24895,25427,63350,73042,45000,45000,38324,38324,37998,37998,106239,106239,110300,110300,156393,160157,28338,28338
"GNIT","GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS)","CIVIL ENGINEERING","Phase 2",73600,73600,159138,159138,138932,138932,73600,73600,106307,145868,150785,150785,165315,169709,153521,153521,127621,127621
"GNIT","GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 2",16890,16890,68030,68030,37675,41915,123547,123547,36276,36276,67430,68112,80147,80147,100003,109285,27214,27214
"GNIT","GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",21236,21236,55648,59467,35609,35609,63547,63547,33857,33857,60504,60504,67071,68815,74152,80075,22815,25527
"GNIT","GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",22909,24130,52641,67632,39533,39533,22909,24130,34921,36676,68605,72555,76767,78504,96213,102864,26494,26494
"GNIT","GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",22258,31009,91350,91350,47065,65975,53766,53766,53046,53046,99744,99744,111582,111582,98974,139352,39297,39297
"GNIT","GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",66216,66216,149346,157308,111746,114051,81783,81783,80175,99921,133618,133618,159842,170089,150175,150175,78726,78726
"GNIT","GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS)","INFORMATION TECHNOLOGY","Phase 2",30058,30058,76525,85694,51688,51688,30058,30058,48405,48405,97289,97289,102109,102109,112139,132343,32346,32346
"GNIT","GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 2",38099,38099,155639,155639,134326,140376,38099,115060,114574,149573,99211,99211,167562,179343,169363,170344,100348,154187
"GNTW","G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",,8734,,21624,,11812,,16345,,11762,,19541,,36314,,51937,,9268
"GNTW","G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING","Phase 2",,6786,,15820,,9440,,22652,,8233,,16567,,28825,,42908,,7490
"GNTW","G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",,7931,,17437,,10981,,17655,,10623,,13864,,32668,,46594,,8163
"GNTW","G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",,12300,,31884,,18461,,59370,,17859,,36982,,54278,,67401,,13114
"GNTW","G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",,27497,,77696,,47336,,40051,,44924,,53648,,123189,,102642,,32723
"GNTW","G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI","ELECTRONICS AND TELEMATICS","Phase 2",,24268,,87848,,36468,,43867,,34082,,63430,,129111,,149974,,29535
"GNTW","G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI","INFORMATION TECHNOLOGY","Phase 2",,10144,,23802,,13483,,41018,,12448,,22018,,49367,,61549,,10548
"GRRR","GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH","CIVIL ENGINEERING","Phase 2",25760,25760,66935,66935,52231,57069,25760,25760,60719,74293,43515,43515,72657,72657,73612,126084,26987,69384
"GRRR","GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH","COMPUTER SCIENCE AND BUSINESS SYSTEM","Phase 2",8151,8801,19267,24936,10361,14453,23717,23717,10082,13859,18630,27575,33492,45719,37252,37252,8898,8898
"GRRR","GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",7213,7694,18857,18857,9865,11179,27020,27020,8938,10421,18628,18628,31244,31604,31670,37940,7379,8774
"GRRR","GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH","COMPUTER SCIENCE AND ENGINEERING","Phase 2",5870,6424,13261,15831,7905,8594,10340,10340,6828,8150,11725,21341,23828,25926,25158,31675,6490,7211
"GRRR","GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",6554,7603,15826,16739,9283,9538,6554,31831,8099,9235,14417,14417,28793,30885,28940,34458,6999,8190
"GRRR","GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",7076,9020,23173,23173,11666,15589,24865,24865,12388,12388,24574,27987,34743,36125,34324,46618,8767,9093
"GRRR","GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",16459,19035,50157,50157,32500,32500,16459,19035,28937,39229,16459,19035,68793,68793,52773,52773,16459,20028
"GRRR","GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH","MECHANICAL ENGINEERING","Phase 2",28436,28436,85689,85689,53025,92894,28436,28436,42731,46052,74632,74632,90595,99132,80497,165036,42180,42180
"GURU","GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS)","CIVIL ENGINEERING","Phase 2",98195,98195,145528,147879,120279,124369,98195,98195,108483,134255,98195,98195,166726,174458,157823,179998,126276,134640
"GURU","GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 2",32818,32886,71380,91069,54751,61427,125607,162596,49728,49728,106865,106865,98715,98715,102751,134056,38832,38872
"GURU","GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",26674,29198,68126,70789,48986,51580,26674,29198,48149,48149,80133,91485,87222,94701,94823,116657,34149,35355
"GURU","GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",23710,24249,55481,55481,41817,47843,154638,154638,40487,40487,69904,69904,77660,77660,72764,77762,31636,31867
"GURU","GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",23775,23775,58984,69669,44569,49351,126222,126222,38567,44604,72609,72609,80786,83518,88080,100439,30693,32044
"GURU","GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (IOT)","Phase 2",41098,41098,83577,83577,65716,73841,60383,60383,60270,68209,88039,88039,133684,136080,153943,153943,44287,51888
"GURU","GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",44448,44448,109944,121496,65381,76965,94596,94596,66517,66517,100729,152076,135336,137367,129305,164951,54584,54584
"GURU","GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",61541,61541,112558,162244,112122,115134,61541,61541,106880,106880,145814,145814,163582,171321,151753,177370,93530,93530
"GURU","GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS)","INFORMATION TECHNOLOGY","Phase 2",34980,34980,95876,95876,59603,65188,48557,48557,56800,56800,107228,107228,115369,122837,122846,167606,40357,40429
"GURU","GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 2",47572,150808,149525,150808,146915,160772,47572,150808,115526,150808,148743,150808,170623,172125,167177,180409,102608,150808
"HITM","HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",37430,37430,90264,90264,58549,61454,121800,121800,58262,62594,91413,154509,118448,132841,146676,177098,42155,43456
"HITM","HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",29725,29725,88008,88008,47043,49202,29725,29725,50540,50814,62043,99426,97491,97491,128411,156588,37334,37393
"HITM","HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",34112,34162,89087,89087,53653,53653,99410,99410,56799,56799,81147,123677,108832,108832,149031,168022,38797,40717
"HITM","HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",39604,39604,94149,114427,63668,64959,39604,39604,60132,60132,117107,117107,145104,145104,166870,179816,42352,49282
"HITM","HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",57451,57451,57451,156324,90757,92733,71339,71339,93398,108145,57451,91792,139932,139932,167461,169183,79717,79717
"HITM","HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 2",68141,68141,108770,108770,119872,127656,68141,112047,95807,121738,68141,68141,165076,165473,171743,171743,96893,96893
"HOLY","HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS)","CIVIL ENGINEERING","Phase 2",133700,133700,157080,157080,156907,178891,133700,133700,133700,133700,133700,138542,176150,176150,179394,179394,150413,153163
"HOLY","HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",57762,57762,143880,157670,107554,118722,106421,106421,103249,103249,154050,154050,168139,170574,176339,177422,83173,84054
"HOLY","HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",59387,59387,143472,157841,105991,105991,119024,119024,98745,98745,154354,161965,167879,168700,169684,178090,78975,100790
"HOLY","HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",46092,46092,156290,156290,115941,121588,71451,71451,108061,108061,140325,140325,168895,173014,176537,177333,92544,106332
"HOLY","HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (IOT)","Phase 2",91312,91312,136411,161681,129468,132146,91312,91312,118168,118168,134288,155731,175980,175980,178744,178744,100866,119100
"HOLY","HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",58102,75928,156261,156261,120062,120062,58102,106495,107782,112189,142232,142232,170109,172301,176377,178312,102380,102380
"HOLY","HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",121535,121535,149867,149867,121535,121535,121535,121535,121995,138840,146920,146920,173753,173753,172521,175414,131474,142341
"HOLY","HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 2",70241,70241,158205,158205,143204,160076,70241,70241,70241,159946,70241,70241,177933,178647,179153,179153,99491,144661
"IARE","INSTITUTE OF AERONAUTICAL ENGINEERING","AERONAUTICAL ENGINEERING","Phase 2",24054,30108,35318,48278,31212,31212,24054,85521,28929,44226,44748,44748,39416,56887,83307,83307,26891,30728
"IARE","INSTITUTE OF AERONAUTICAL ENGINEERING","CIVIL ENGINEERING","Phase 2",40260,58896,107008,153044,67921,67921,40260,58896,79999,79999,40260,75815,135083,165016,103872,103872,84688,84688
"IARE","INSTITUTE OF AERONAUTICAL ENGINEERING","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",15431,15431,39950,41519,23036,24120,15431,15431,21284,22174,40847,40847,56619,56619,46060,85960,16410,16656
"IARE","INSTITUTE OF AERONAUTICAL ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","Phase 2",14456,14456,33420,33420,21758,21758,54415,72046,19381,21794,36677,40638,53760,58201,61759,63825,15743,15743
"IARE","INSTITUTE OF AERONAUTICAL ENGINEERING","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",15112,15112,37037,37037,22944,22944,75505,75505,20559,23034,38705,47155,57636,58573,62839,85392,16023,16023
"IARE","INSTITUTE OF AERONAUTICAL ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",19849,19874,49912,49912,32795,32795,19849,79321,30942,33028,66538,81679,73813,73813,69470,104224,22003,22003
"IARE","INSTITUTE OF AERONAUTICAL ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",36411,36411,79008,94365,46399,46399,36411,36411,41100,63928,36411,36411,89639,89914,87343,158629,50645,50645
"IARE","INSTITUTE OF AERONAUTICAL ENGINEERING","INFORMATION TECHNOLOGY","Phase 2",17397,17472,43682,46655,26074,26978,143737,143737,25370,25493,52562,64548,67197,67197,79202,91268,18176,18176
"IARE","INSTITUTE OF AERONAUTICAL ENGINEERING","MECHANICAL ENGINEERING","Phase 2",42939,42939,107953,107953,90485,128651,42939,42939,60013,102343,100531,100531,119105,123646,153415,153415,66724,66724
"IITT","INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY","CIVIL ENGINEERING","Phase 2",158124,158124,158124,158124,158124,158124,158124,158124,158124,158124,158124,158124,158124,158124,158124,158124,158124,158124
"IITT","INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 2",67330,67330,139639,139639,114116,114116,67330,67330,126754,126754,121187,148965,178151,178151,179669,179669,128239,128239
"IITT","INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",74493,74493,129614,133867,123281,123281,74493,74493,102423,133202,122568,126993,165839,165839,128991,180190,155067,155067
"IITT","INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",77938,77938,164660,164660,162789,162789,77938,133151,148719,148719,162856,162856,179408,179408,177500,177500,150514,156116
"IITT","INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",32217,61315,32217,61315,164376,164376,32217,61315,156146,156146,157167,157167,130036,130036,32217,61315,32217,157087
"IITT","INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY","MECHANICAL ENGINEERING","Phase 2",128319,128319,128319,128319,128319,128319,128319,128319,128319,128319,128319,128319,128319,128319,128319,128319,128319,128319
"INDI","SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS)","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE","Phase 2",42841,42841,42841,124926,74322,75490,42841,42841,70701,70701,42841,42841,145932,166395,147890,147890,50439,50439
"INDI","SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS)","CIVIL ENGINEERING","Phase 2",92470,92470,138063,138063,136199,152562,92470,92470,116119,133063,146651,146651,171402,171402,166509,169088,92470,154087
"INDI","SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 2",39053,39053,87347,88810,67551,67551,39053,39053,72037,79996,139816,139816,139482,139482,138220,154086,57190,57190
"INDI","SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",48010,49853,118553,146357,75903,81410,48010,65752,72109,78952,151826,151826,157916,164986,151583,177654,54366,56520
"INDI","SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",41230,44956,102860,104523,73321,77738,68984,68984,68315,70758,136665,154989,140542,140542,133818,173658,51348,54073
"INDI","SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",42945,45856,112384,142795,77712,79859,126567,126567,75488,75488,152616,154512,152384,159683,151492,169523,55787,55787
"INDI","SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (IOT)","Phase 2",58630,58630,132111,132111,80823,86454,58630,58630,65778,87110,58630,58630,165758,167059,164490,175769,58630,62987
"INDI","SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",48765,48765,123826,155839,82288,86858,48765,78449,82291,84452,151174,151174,150898,168096,140443,170407,59746,64377
"INDU","SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE","Phase 2",32909,43690,102420,102420,67881,74734,32909,43690,60173,67713,44884,103050,135848,135848,139715,171097,53628,53628
"INDU","SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","CIVIL ENGINEERING","Phase 2",98148,98148,98148,136959,120815,159551,98148,98148,112439,140476,151805,151805,171722,171722,169354,169354,143837,143837
"INDU","SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 2",42028,45814,122341,125315,71121,75227,42028,45814,68339,73783,96178,139996,131460,141747,140652,165089,51328,51435
"INDU","SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",39662,46860,106951,134937,69695,69695,62947,66239,67118,67118,128202,148024,150154,159356,146647,176205,50431,51085
"INDU","SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",35939,35939,80893,111360,56867,56867,139600,139600,56400,56400,74226,131568,110165,120276,116322,137820,39942,42157
"INDU","SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND INFORMATION TECHNOLOGY","Phase 2",38871,47112,117093,133159,74716,80250,38871,67873,69765,77587,126710,126710,138743,143921,145965,167902,52182,52182
"INDU","SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",38187,39467,104669,118281,64727,73267,56200,56200,64693,64693,102072,133769,138740,138740,144340,172849,47866,47866
"INDU","SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",50351,50351,121820,155041,74960,82343,80477,80477,79648,79648,105864,134632,149364,168229,161230,172264,63870,63870
"INDU","SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",55203,55203,114631,120602,55203,113795,55203,55203,87344,87344,138974,138974,151235,166971,155724,174429,98742,98742
"INDU","SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","INFORMATION TECHNOLOGY","Phase 2",53734,53734,96733,151875,72923,72923,67341,67341,72637,76449,98861,144000,155069,165966,148703,165217,55189,55189
"INDU","SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 2",80844,80844,152962,163285,144109,144109,80844,80844,127831,132174,80844,80844,174498,174701,153138,174242,126405,126405
"JAYA","JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS)","CIVIL ENGINEERING","Phase 2",125061,125061,125061,125061,125061,125061,125061,125061,125061,125061,125061,125061,125061,125061,125061,125061,125061,125061
"JAYA","JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",69028,91563,163928,163928,160821,160821,69028,91563,134455,141071,153695,163236,179024,179024,177893,177893,159759,159759
"JAYA","JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",82071,82071,135432,159116,159827,159827,82071,82071,163551,163551,156741,164625,179948,179948,178769,180189,160744,160744
"JAYA","JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS)","COMPUTER SCIENCE AND INFORMATION TECHNOLOGY","Phase 2",106101,106101,145901,145901,153090,158207,106101,106101,148610,148610,106101,106101,178269,178269,156338,156338,106101,162133
"JAYA","JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",104309,104309,160091,160091,161685,161685,104309,104309,157131,157131,158689,158689,179968,180331,165189,165189,158397,158397
"JAYA","JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",105507,105507,159662,159662,163421,163796,161827,161827,155443,155443,158503,158503,179695,179695,105507,173075,142697,155884
"JAYA","JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",176527,176527,176527,176527,176527,176527,176527,176527,176527,176527,176527,176527,176527,176527,176527,176527,176527,176527
"JAYA","JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 2",158101,158101,158101,158101,158101,158101,158101,158101,158101,158101,158101,158101,158101,158101,158101,158101,158101,158101
"JBIT","J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE","Phase 2",35000,35000,99013,99013,65593,69079,35000,35000,58363,58363,35000,35000,126054,126054,123439,123439,42659,42659
"JBIT","J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","Phase 2",38152,38152,112143,112143,69363,69538,108184,108184,60641,66687,75365,94927,132292,139867,131124,164152,43448,45675
"JBIT","J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","CIVIL ENGINEERING","Phase 2",87628,87628,148350,148350,139217,139217,87628,87628,94460,94460,94776,94776,165760,176966,167090,179724,111019,111019
"JBIT","J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",34317,34317,92483,95149,58787,61600,44159,44159,58020,63514,34317,103986,100779,100779,119119,119119,39037,39774
"JBIT","J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",32755,33924,74437,92008,53660,54579,32755,159963,52631,52631,72435,103048,104840,104840,111927,123940,37537,37537
"JBIT","J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",30937,30937,77196,95052,58771,58771,36138,36138,56293,58698,58481,82763,111787,120295,122242,132282,38904,38904
"JBIT","J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",40906,42004,134657,153895,83461,86711,73955,73955,73040,73040,148447,148447,142406,166530,130086,172011,54944,54944
"JBIT","J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMPUTER ENGINEERING","Phase 2",36555,64297,142041,142041,118872,118872,36555,64297,100926,122210,122146,122146,174925,175597,171207,176053,91276,91276
"JBIT","J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",51478,51478,119146,119146,109281,121758,51478,51478,99797,112863,108751,108751,161575,173352,155904,155904,51478,123587
"JBIT","J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","INFORMATION TECHNOLOGY","Phase 2",44078,44078,122584,130911,75757,75757,44078,44078,66018,66018,131712,164609,146804,166397,161671,170853,50483,50483
"JBIT","J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 2",74095,124877,74095,148153,134478,134478,121516,124877,120907,124877,147572,147572,173489,173837,168591,175167,104829,124877
"JMTS","JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS)","CIVIL ENGINEERING","Phase 2",105137,105137,105137,105137,105137,105137,105137,105137,105137,105137,105137,105137,105137,154362,167248,167248,105137,105137
